SPACECRAFT EVENT TIME,BR,BTHETA,BPHI,B-FIELD MAGNITUDE,RANGE,LATITUDE,EAST LONGITUDE,WEST LONGITUDE
1996-12-19T06:36:13.281,147.31,434.84,68.14,464.15,9.39,-0.23,211.73,148.27
1996-12-19T06:36:13.615,149.02,433.12,69.40,463.27,9.39,-0.23,211.73,148.27
1996-12-19T06:36:13.948,148.23,433.14,69.83,463.10,9.39,-0.23,211.73,148.27
1996-12-19T06:36:14.281,147.69,433.57,71.10,463.52,9.39,-0.23,211.72,148.28
1996-12-19T06:36:14.615,149.80,433.92,72.23,464.69,9.39,-0.23,211.72,148.28
1996-12-19T06:36:14.948,147.71,434.85,69.99,464.56,9.39,-0.23,211.72,148.28
1996-12-19T06:36:15.281,148.92,433.90,69.35,463.96,9.39,-0.23,211.72,148.28
1996-12-19T06:36:15.615,148.88,433.34,71.71,463.78,9.39,-0.23,211.71,148.29
1996-12-19T06:36:15.948,150.20,436.08,69.79,466.47,9.39,-0.23,211.71,148.29
1996-12-19T06:36:16.281,151.71,434.89,70.27,465.92,9.39,-0.23,211.71,148.29
1996-12-19T06:36:16.615,147.79,434.61,70.46,464.42,9.39,-0.23,211.70,148.30
1996-12-19T06:36:16.948,151.31,431.30,69.59,462.34,9.39,-0.23,211.70,148.30
1996-12-19T06:36:17.281,149.85,429.83,69.47,460.47,9.39,-0.23,211.70,148.30
1996-12-19T06:36:17.615,149.43,430.52,71.17,461.23,9.39,-0.23,211.70,148.30
1996-12-19T06:36:17.948,148.74,434.82,72.24,465.20,9.39,-0.23,211.69,148.31
1996-12-19T06:36:18.281,146.38,436.56,70.76,465.85,9.39,-0.23,211.69,148.31
1996-12-19T06:36:18.615,150.50,433.30,71.96,464.30,9.39,-0.23,211.69,148.31
1996-12-19T06:36:18.948,150.35,431.74,74.42,463.19,9.39,-0.23,211.69,148.31
1996-12-19T06:36:19.281,150.93,433.48,69.15,464.19,9.39,-0.23,211.68,148.32
1996-12-19T06:36:19.615,150.33,431.78,67.47,462.16,9.39,-0.23,211.68,148.32
1996-12-19T06:36:19.948,149.06,434.34,70.75,464.62,9.39,-0.23,211.68,148.32
1996-12-19T06:36:20.281,151.94,433.55,69.54,464.64,9.39,-0.23,211.67,148.33
1996-12-19T06:36:20.615,148.96,434.35,73.38,465.01,9.39,-0.23,211.67,148.33
1996-12-19T06:36:20.948,147.92,434.60,73.26,464.89,9.39,-0.23,211.67,148.33
1996-12-19T06:36:21.281,149.02,432.71,73.27,463.48,9.39,-0.23,211.67,148.33
1996-12-19T06:36:21.615,147.33,435.09,72.00,464.97,9.39,-0.23,211.66,148.34
1996-12-19T06:36:21.948,146.06,431.92,69.19,461.17,9.39,-0.23,211.66,148.34
1996-12-19T06:36:22.281,149.11,433.86,70.49,464.16,9.39,-0.23,211.66,148.34
1996-12-19T06:36:22.615,144.08,433.29,73.08,462.43,9.39,-0.23,211.65,148.35
1996-12-19T06:36:22.948,149.25,432.56,72.48,463.29,9.39,-0.23,211.65,148.35
1996-12-19T06:36:23.281,146.99,432.23,69.95,461.87,9.39,-0.23,211.65,148.35
1996-12-19T06:36:23.615,148.90,430.96,71.59,461.54,9.39,-0.23,211.65,148.35
1996-12-19T06:36:23.948,152.88,433.08,67.90,464.27,9.39,-0.23,211.64,148.36
1996-12-19T06:36:24.281,151.93,431.25,70.42,462.62,9.39,-0.23,211.64,148.36
1996-12-19T06:36:24.615,152.67,430.53,68.49,461.90,9.39,-0.23,211.64,148.36
1996-12-19T06:36:24.948,150.75,434.37,69.71,465.03,9.39,-0.23,211.63,148.37
1996-12-19T06:36:25.281,148.47,435.81,71.57,465.93,9.39,-0.23,211.63,148.37
1996-12-19T06:36:25.615,151.28,430.95,69.25,461.95,9.39,-0.23,211.63,148.37
1996-12-19T06:36:25.948,151.16,437.30,70.40,468.02,9.39,-0.23,211.63,148.37
1996-12-19T06:36:26.281,148.58,433.39,71.14,463.64,9.39,-0.23,211.62,148.38
1996-12-19T06:36:26.615,152.77,433.93,69.56,465.26,9.39,-0.23,211.62,148.38
1996-12-19T06:36:26.948,154.87,434.56,67.09,466.19,9.39,-0.23,211.62,148.38
1996-12-19T06:36:27.281,152.99,434.23,69.06,465.55,9.39,-0.23,211.61,148.39
1996-12-19T06:36:27.615,149.53,433.94,68.29,464.03,9.39,-0.23,211.61,148.39
1996-12-19T06:36:27.948,150.62,432.48,70.38,463.33,9.39,-0.23,211.61,148.39
1996-12-19T06:36:28.281,152.19,432.61,70.61,464.01,9.39,-0.23,211.61,148.39
1996-12-19T06:36:28.615,151.20,433.91,69.05,464.66,9.39,-0.23,211.60,148.40
1996-12-19T06:36:28.948,150.37,432.41,65.68,462.49,9.39,-0.23,211.60,148.40
1996-12-19T06:36:29.281,151.59,433.25,65.37,463.64,9.39,-0.23,211.60,148.40
1996-12-19T06:36:29.615,152.25,435.04,68.74,466.01,9.39,-0.23,211.59,148.41
1996-12-19T06:36:29.948,150.74,430.98,69.59,461.85,9.39,-0.23,211.59,148.41
1996-12-19T06:36:30.281,150.82,430.27,68.35,461.03,9.39,-0.23,211.59,148.41
1996-12-19T06:36:30.615,150.56,431.83,67.26,462.25,9.39,-0.23,211.59,148.41
1996-12-19T06:36:30.948,153.69,433.06,67.10,464.40,9.39,-0.23,211.58,148.42
1996-12-19T06:36:31.281,151.84,432.47,66.90,463.21,9.39,-0.23,211.58,148.42
1996-12-19T06:36:31.615,154.48,431.65,66.86,463.31,9.39,-0.23,211.58,148.42
1996-12-19T06:36:31.948,154.18,432.60,67.52,464.19,9.39,-0.23,211.57,148.43
1996-12-19T06:36:32.281,152.69,433.52,67.20,464.52,9.39,-0.23,211.57,148.43
1996-12-19T06:36:32.615,153.70,430.43,68.41,462.14,9.39,-0.23,211.57,148.43
1996-12-19T06:36:32.948,153.08,430.10,69.96,461.86,9.39,-0.23,211.57,148.43
1996-12-19T06:36:33.281,148.88,428.75,70.50,459.30,9.39,-0.23,211.56,148.44
1996-12-19T06:36:33.615,151.37,427.79,67.62,458.79,9.39,-0.23,211.56,148.44
1996-12-19T06:36:33.948,148.49,430.18,67.18,460.02,9.39,-0.23,211.56,148.44
1996-12-19T06:36:34.281,149.70,430.65,65.96,460.68,9.39,-0.23,211.55,148.45
1996-12-19T06:36:34.615,148.18,428.71,67.99,458.66,9.39,-0.23,211.55,148.45
1996-12-19T06:36:34.948,149.25,430.12,69.17,460.50,9.39,-0.23,211.55,148.45
1996-12-19T06:36:35.281,148.41,432.38,71.03,462.63,9.39,-0.23,211.55,148.45
1996-12-19T06:36:35.615,147.59,432.05,70.46,461.96,9.39,-0.23,211.54,148.46
1996-12-19T06:36:35.948,147.61,432.51,73.27,462.84,9.39,-0.23,211.54,148.46
1996-12-19T06:36:36.281,146.40,430.96,70.61,460.59,9.39,-0.23,211.54,148.46
1996-12-19T06:36:36.615,144.45,430.38,70.34,459.39,9.39,-0.23,211.53,148.47
1996-12-19T06:36:36.948,148.96,430.61,72.32,461.34,9.39,-0.23,211.53,148.47
1996-12-19T06:36:37.281,147.93,432.55,69.61,462.42,9.39,-0.23,211.53,148.47
1996-12-19T06:36:37.615,144.28,433.35,70.25,462.11,9.39,-0.23,211.53,148.47
1996-12-19T06:36:37.948,146.96,430.73,73.45,461.00,9.39,-0.23,211.52,148.48
1996-12-19T06:36:38.281,145.80,431.07,68.72,460.22,9.39,-0.23,211.52,148.48
1996-12-19T06:36:38.615,148.67,431.18,64.89,460.68,9.39,-0.23,211.52,148.48
1996-12-19T06:36:38.948,148.61,431.69,70.49,461.97,9.39,-0.23,211.51,148.49
1996-12-19T06:36:39.281,145.12,431.31,70.75,460.54,9.39,-0.23,211.51,148.49
1996-12-19T06:36:39.615,144.71,427.53,70.37,456.81,9.39,-0.23,211.51,148.49
1996-12-19T06:36:39.948,148.57,430.09,67.97,460.08,9.39,-0.23,211.51,148.49
1996-12-19T06:36:40.281,147.81,429.57,69.65,459.60,9.39,-0.23,211.50,148.50
1996-12-19T06:36:40.615,149.17,429.72,70.02,460.23,9.39,-0.23,211.50,148.50
1996-12-19T06:36:40.948,148.73,428.64,69.55,459.01,9.39,-0.23,211.50,148.50
1996-12-19T06:36:41.281,148.38,427.96,69.34,458.23,9.39,-0.23,211.50,148.50
1996-12-19T06:36:41.615,146.78,429.11,72.29,459.25,9.39,-0.23,211.49,148.51
1996-12-19T06:36:41.948,146.62,428.41,73.08,458.66,9.39,-0.23,211.49,148.51
1996-12-19T06:36:42.281,148.06,429.24,69.88,459.40,9.39,-0.23,211.49,148.51
1996-12-19T06:36:42.615,148.00,429.85,71.73,460.24,9.39,-0.23,211.48,148.52
1996-12-19T06:36:42.948,146.29,430.25,70.91,459.94,9.39,-0.23,211.48,148.52
1996-12-19T06:36:43.281,149.02,429.86,69.12,460.18,9.39,-0.23,211.48,148.52
1996-12-19T06:36:43.615,148.91,429.59,67.56,459.66,9.39,-0.23,211.48,148.52
1996-12-19T06:36:43.948,151.10,430.77,67.34,461.44,9.39,-0.23,211.47,148.53
1996-12-19T06:36:44.281,148.97,430.79,71.21,461.35,9.39,-0.23,211.47,148.53
1996-12-19T06:36:44.615,146.19,430.53,67.66,459.68,9.39,-0.23,211.47,148.53
1996-12-19T06:36:44.948,147.49,431.95,71.96,462.07,9.39,-0.23,211.46,148.54
1996-12-19T06:36:45.281,147.05,433.41,71.24,463.19,9.39,-0.23,211.46,148.54
1996-12-19T06:36:45.615,147.37,431.05,71.97,461.20,9.39,-0.22,211.46,148.54
1996-12-19T06:36:45.948,146.80,431.94,73.68,462.12,9.39,-0.22,211.46,148.54
1996-12-19T06:36:46.281,149.75,433.94,71.40,464.57,9.39,-0.22,211.45,148.55
1996-12-19T06:36:46.615,146.50,432.48,69.64,461.90,9.39,-0.22,211.45,148.55
1996-12-19T06:36:46.948,148.33,431.88,71.35,462.18,9.39,-0.22,211.45,148.55
1996-12-19T06:36:47.281,147.68,431.11,69.73,461.01,9.39,-0.22,211.44,148.56
1996-12-19T06:36:47.615,147.33,432.22,68.29,461.72,9.39,-0.22,211.44,148.56
1996-12-19T06:36:47.948,146.21,432.23,71.50,461.86,9.39,-0.22,211.44,148.56
1996-12-19T06:36:48.281,145.36,430.17,72.43,459.81,9.39,-0.22,211.44,148.56
1996-12-19T06:36:48.615,147.79,431.74,70.50,461.75,9.39,-0.22,211.43,148.57
1996-12-19T06:36:48.948,147.33,429.45,68.94,459.22,9.39,-0.22,211.43,148.57
1996-12-19T06:36:49.281,145.04,428.78,67.79,457.69,9.39,-0.22,211.43,148.57
1996-12-19T06:36:49.615,146.14,426.22,68.61,455.77,9.39,-0.22,211.42,148.58
1996-12-19T06:36:49.948,147.68,429.81,67.55,459.47,9.39,-0.22,211.42,148.58
1996-12-19T06:36:50.281,146.98,429.37,71.14,459.37,9.39,-0.22,211.42,148.58
1996-12-19T06:36:50.615,146.15,432.31,68.71,461.49,9.39,-0.22,211.42,148.58
1996-12-19T06:36:50.948,145.38,431.07,72.42,460.65,9.39,-0.22,211.41,148.59
1996-12-19T06:36:51.281,145.30,429.55,67.84,458.50,9.39,-0.22,211.41,148.59
1996-12-19T06:36:51.615,147.19,426.38,69.23,456.36,9.39,-0.22,211.41,148.59
1996-12-19T06:36:51.948,146.24,430.01,70.00,459.56,9.39,-0.22,211.40,148.60
1996-12-19T06:36:52.281,147.16,430.52,68.99,460.18,9.39,-0.22,211.40,148.60
1996-12-19T06:36:52.615,148.32,429.67,71.49,460.13,9.39,-0.22,211.40,148.60
1996-12-19T06:36:52.948,146.35,429.93,72.92,459.98,9.39,-0.22,211.40,148.60
1996-12-19T06:36:53.281,146.81,428.98,65.86,458.16,9.39,-0.22,211.39,148.61
1996-12-19T06:36:53.615,146.69,430.65,69.14,460.17,9.39,-0.22,211.39,148.61
1996-12-19T06:36:53.948,147.50,430.33,72.36,460.62,9.39,-0.22,211.39,148.61
1996-12-19T06:36:54.281,146.30,429.18,70.55,458.89,9.39,-0.22,211.38,148.62
1996-12-19T06:36:54.615,147.10,430.82,70.86,460.72,9.39,-0.22,211.38,148.62
1996-12-19T06:36:54.948,150.36,431.33,70.90,462.26,9.39,-0.22,211.38,148.62
1996-12-19T06:36:55.281,147.07,430.58,72.38,460.72,9.39,-0.22,211.38,148.62
1996-12-19T06:36:55.615,148.50,433.10,70.93,463.31,9.39,-0.22,211.37,148.63
1996-12-19T06:36:55.948,149.53,433.23,74.56,464.34,9.39,-0.22,211.37,148.63
1996-12-19T06:36:56.281,151.42,435.87,70.04,466.71,9.39,-0.22,211.37,148.63
1996-12-19T06:36:56.615,151.55,435.04,72.23,466.30,9.39,-0.22,211.36,148.64
1996-12-19T06:36:56.948,156.04,432.49,64.45,464.28,9.39,-0.22,211.36,148.64
1996-12-19T06:36:57.281,155.78,433.05,68.31,465.26,9.39,-0.22,211.36,148.64
1996-12-19T06:36:57.615,153.62,434.92,69.96,466.52,9.39,-0.22,211.36,148.64
1996-12-19T06:36:57.948,153.42,436.28,70.34,467.79,9.39,-0.22,211.35,148.65
1996-12-19T06:36:58.281,150.73,434.66,69.18,465.23,9.39,-0.22,211.35,148.65
1996-12-19T06:36:58.615,155.82,434.43,68.80,466.63,9.39,-0.22,211.35,148.65
1996-12-19T06:36:58.948,155.15,433.46,70.75,465.79,9.39,-0.22,211.34,148.66
1996-12-19T06:36:59.281,155.84,432.42,70.65,465.04,9.39,-0.22,211.34,148.66
1996-12-19T06:36:59.615,156.67,431.02,72.84,464.36,9.39,-0.22,211.34,148.66
1996-12-19T06:36:59.948,155.17,430.40,71.08,463.00,9.39,-0.22,211.34,148.66
1996-12-19T06:37:00.281,157.16,428.29,71.29,461.75,9.39,-0.22,211.33,148.67
1996-12-19T06:37:00.615,156.61,432.77,71.01,465.68,9.39,-0.22,211.33,148.67
1996-12-19T06:37:00.948,156.60,432.71,71.29,465.66,9.39,-0.22,211.33,148.67
1996-12-19T06:37:01.281,154.52,432.21,72.87,464.76,9.39,-0.22,211.32,148.68
1996-12-19T06:37:01.615,154.77,432.90,72.16,465.36,9.39,-0.22,211.32,148.68
1996-12-19T06:37:01.948,151.35,434.24,70.50,465.23,9.39,-0.22,211.32,148.68
1996-12-19T06:37:02.281,151.54,431.33,70.09,462.52,9.39,-0.22,211.32,148.68
1996-12-19T06:37:02.615,147.77,433.77,73.65,464.13,9.39,-0.22,211.31,148.69
1996-12-19T06:37:02.948,149.10,432.96,73.64,463.80,9.39,-0.22,211.31,148.69
1996-12-19T06:37:03.281,150.29,432.18,70.87,463.03,9.39,-0.22,211.31,148.69
1996-12-19T06:37:03.615,154.13,433.13,69.53,464.96,9.39,-0.22,211.31,148.69
1996-12-19T06:37:03.948,151.16,431.43,67.81,462.14,9.39,-0.22,211.30,148.70
1996-12-19T06:37:04.281,150.59,431.78,71.63,462.86,9.39,-0.22,211.30,148.70
1996-12-19T06:37:04.615,149.97,433.39,74.90,464.68,9.39,-0.22,211.30,148.70
1996-12-19T06:37:04.948,148.48,432.40,68.76,462.32,9.39,-0.22,211.29,148.71
1996-12-19T06:37:05.281,154.18,434.40,71.50,466.47,9.39,-0.22,211.29,148.71
1996-12-19T06:37:05.615,149.28,433.67,69.99,463.96,9.39,-0.22,211.29,148.71
1996-12-19T06:37:05.948,152.35,434.54,69.86,465.75,9.39,-0.22,211.29,148.71
1996-12-19T06:37:06.281,152.37,430.91,69.86,462.36,9.39,-0.22,211.28,148.72
1996-12-19T06:37:06.615,149.65,433.55,68.56,463.75,9.39,-0.22,211.28,148.72
1996-12-19T06:37:06.948,153.69,430.43,67.51,462.00,9.39,-0.22,211.28,148.72
1996-12-19T06:37:07.281,150.59,432.83,71.58,463.83,9.39,-0.22,211.27,148.73
1996-12-19T06:37:07.615,153.87,433.79,71.85,465.84,9.39,-0.22,211.27,148.73
1996-12-19T06:37:07.948,153.67,431.89,69.83,463.70,9.39,-0.22,211.27,148.73
1996-12-19T06:37:08.281,152.34,430.99,68.37,462.21,9.39,-0.22,211.27,148.73
1996-12-19T06:37:08.615,155.28,431.73,68.42,463.88,9.39,-0.22,211.26,148.74
1996-12-19T06:37:08.948,156.28,432.77,67.39,465.03,9.39,-0.22,211.26,148.74
1996-12-19T06:37:09.281,151.79,431.62,69.81,462.83,9.39,-0.22,211.26,148.74
1996-12-19T06:37:09.615,149.67,436.56,69.13,466.65,9.39,-0.22,211.25,148.75
1996-12-19T06:37:09.948,151.76,434.59,68.33,465.37,9.39,-0.22,211.25,148.75
1996-12-19T06:37:10.281,151.90,433.41,68.46,464.34,9.39,-0.22,211.25,148.75
1996-12-19T06:37:10.615,151.86,433.63,69.83,464.73,9.39,-0.22,211.25,148.75
1996-12-19T06:37:10.948,148.38,432.49,69.75,462.53,9.39,-0.22,211.24,148.76
1996-12-19T06:37:11.281,152.57,435.00,72.01,466.57,9.39,-0.22,211.24,148.76
1996-12-19T06:37:11.615,152.62,433.40,72.25,465.13,9.39,-0.22,211.24,148.76
1996-12-19T06:37:11.948,155.24,433.06,69.15,465.21,9.39,-0.22,211.23,148.77
1996-12-19T06:37:12.281,156.78,430.38,69.24,463.25,9.39,-0.22,211.23,148.77
1996-12-19T06:37:12.615,154.14,431.83,71.45,464.05,9.39,-0.22,211.23,148.77
1996-12-19T06:37:12.948,152.74,434.97,72.50,466.67,9.39,-0.22,211.23,148.77
1996-12-19T06:37:13.281,152.97,436.82,69.99,468.09,9.39,-0.22,211.22,148.78
1996-12-19T06:37:13.615,149.98,437.37,71.48,467.86,9.39,-0.22,211.22,148.78
1996-12-19T06:37:13.948,148.59,431.69,74.05,462.51,9.39,-0.22,211.22,148.78
1996-12-19T06:37:14.281,150.88,431.04,70.23,462.05,9.39,-0.22,211.21,148.79
1996-12-19T06:37:14.615,152.65,433.75,72.53,465.51,9.39,-0.22,211.21,148.79
1996-12-19T06:37:14.948,153.86,436.55,74.16,468.77,9.39,-0.22,211.21,148.79
1996-12-19T06:37:15.281,151.01,435.86,69.93,466.55,9.39,-0.22,211.21,148.79
1996-12-19T06:37:15.615,151.64,434.72,72.25,466.04,9.39,-0.22,211.20,148.80
1996-12-19T06:37:15.948,150.94,435.02,74.07,466.38,9.39,-0.22,211.20,148.80
1996-12-19T06:37:16.281,150.75,432.04,73.18,463.40,9.39,-0.22,211.20,148.80
1996-12-19T06:37:16.615,150.88,436.23,69.25,466.75,9.39,-0.22,211.19,148.81
1996-12-19T06:37:16.948,152.55,435.18,69.52,466.35,9.39,-0.22,211.19,148.81
1996-12-19T06:37:17.281,152.36,432.09,71.02,463.64,9.39,-0.22,211.19,148.81
1996-12-19T06:37:17.615,151.46,434.20,73.37,465.67,9.39,-0.22,211.19,148.81
1996-12-19T06:37:17.948,150.90,434.42,74.92,465.95,9.39,-0.22,211.18,148.82
1996-12-19T06:37:18.281,151.48,433.15,72.20,464.52,9.39,-0.22,211.18,148.82
1996-12-19T06:37:18.615,152.01,433.90,74.46,465.74,9.39,-0.22,211.18,148.82
1996-12-19T06:37:18.948,151.19,431.06,71.71,462.40,9.39,-0.22,211.17,148.83
1996-12-19T06:37:19.281,152.22,433.61,72.52,465.24,9.39,-0.22,211.17,148.83
1996-12-19T06:37:19.615,150.68,432.56,72.70,463.79,9.39,-0.22,211.17,148.83
1996-12-19T06:37:19.948,152.72,434.46,74.08,466.44,9.39,-0.22,211.17,148.83
1996-12-19T06:37:20.281,149.78,433.87,70.33,464.35,9.39,-0.22,211.16,148.84
1996-12-19T06:37:20.615,152.22,435.03,70.12,466.20,9.39,-0.22,211.16,148.84
1996-12-19T06:37:20.948,150.92,434.76,69.30,465.40,9.39,-0.22,211.16,148.84
1996-12-19T06:37:21.281,151.26,434.82,69.61,465.61,9.39,-0.22,211.15,148.85
1996-12-19T06:37:21.615,152.84,436.38,70.50,467.71,9.39,-0.22,211.15,148.85
1996-12-19T06:37:21.948,151.95,435.90,69.08,466.77,9.39,-0.22,211.15,148.85
1996-12-19T06:37:22.281,153.53,435.78,71.51,467.53,9.39,-0.22,211.15,148.85
1996-12-19T06:37:22.615,153.20,436.08,76.01,468.42,9.39,-0.22,211.14,148.86
1996-12-19T06:37:22.948,153.33,435.10,74.83,467.35,9.39,-0.22,211.14,148.86
1996-12-19T06:37:23.281,152.25,435.20,71.36,466.55,9.39,-0.22,211.14,148.86
1996-12-19T06:37:23.615,152.40,437.03,70.65,468.20,9.39,-0.22,211.13,148.87
1996-12-19T06:37:23.948,151.21,437.10,72.73,468.20,9.39,-0.22,211.13,148.87
1996-12-19T06:37:24.281,151.27,436.17,71.43,467.15,9.39,-0.22,211.13,148.87
1996-12-19T06:37:24.615,152.76,435.27,71.44,466.80,9.39,-0.22,211.13,148.87
1996-12-19T06:37:24.948,154.73,436.17,73.65,468.63,9.39,-0.22,211.12,148.88
1996-12-19T06:37:25.281,152.79,436.23,71.27,467.68,9.39,-0.22,211.12,148.88
1996-12-19T06:37:25.615,152.94,437.80,67.35,468.61,9.39,-0.22,211.12,148.88
1996-12-19T06:37:25.948,154.31,437.30,71.97,469.28,9.39,-0.22,211.12,148.88
1996-12-19T06:37:26.281,153.96,438.64,73.44,470.64,9.39,-0.22,211.11,148.89
1996-12-19T06:37:26.615,152.58,437.59,70.93,468.83,9.39,-0.22,211.11,148.89
1996-12-19T06:37:26.948,153.87,438.03,69.59,469.46,9.39,-0.22,211.11,148.89
1996-12-19T06:37:27.281,154.61,437.41,68.47,468.95,9.39,-0.22,211.10,148.90
1996-12-19T06:37:27.615,152.68,438.56,67.11,469.20,9.39,-0.22,211.10,148.90
1996-12-19T06:37:27.948,155.35,438.41,68.97,470.20,9.39,-0.22,211.10,148.90
1996-12-19T06:37:28.281,154.81,439.21,70.52,471.01,9.39,-0.22,211.10,148.90
1996-12-19T06:37:28.615,155.57,438.41,75.27,471.25,9.39,-0.22,211.09,148.91
1996-12-19T06:37:28.948,155.39,437.26,69.39,469.20,9.39,-0.22,211.09,148.91
1996-12-19T06:37:29.281,154.13,436.24,73.88,468.53,9.39,-0.22,211.09,148.91
1996-12-19T06:37:29.615,153.40,436.70,69.96,468.12,9.39,-0.22,211.08,148.92
1996-12-19T06:37:29.948,151.23,438.13,70.60,468.84,9.39,-0.22,211.08,148.92
1996-12-19T06:37:30.281,150.06,440.40,71.69,470.76,9.39,-0.22,211.08,148.92
1996-12-19T06:37:30.615,153.64,437.39,72.84,469.28,9.39,-0.22,211.08,148.92
1996-12-19T06:37:30.948,156.61,436.77,75.03,470.02,9.39,-0.22,211.07,148.93
1996-12-19T06:37:31.281,156.69,438.17,68.92,470.42,9.39,-0.22,211.07,148.93
1996-12-19T06:37:31.615,158.57,440.82,71.71,473.93,9.39,-0.22,211.07,148.93
1996-12-19T06:37:31.948,155.23,434.60,71.57,467.00,9.39,-0.22,211.06,148.94
1996-12-19T06:37:32.281,155.33,436.38,76.34,469.45,9.39,-0.22,211.06,148.94
1996-12-19T06:37:32.615,157.22,435.17,73.44,468.49,9.39,-0.22,211.06,148.94
1996-12-19T06:37:32.948,158.30,434.24,76.62,468.50,9.39,-0.22,211.06,148.94
1996-12-19T06:37:33.281,155.78,435.47,77.27,468.90,9.39,-0.22,211.05,148.95
1996-12-19T06:37:33.615,153.54,433.62,72.27,465.64,9.39,-0.22,211.05,148.95
1996-12-19T06:37:33.948,154.17,438.64,75.30,471.01,9.39,-0.22,211.05,148.95
1996-12-19T06:37:34.281,156.77,436.57,73.57,469.66,9.39,-0.22,211.04,148.96
1996-12-19T06:37:34.615,157.94,436.26,73.95,469.82,9.39,-0.22,211.04,148.96
1996-12-19T06:37:34.948,155.11,436.02,75.74,468.94,9.39,-0.22,211.04,148.96
1996-12-19T06:37:35.281,155.86,435.95,72.06,468.55,9.39,-0.22,211.04,148.96
1996-12-19T06:37:35.615,159.05,435.07,71.40,468.70,9.39,-0.22,211.03,148.97
1996-12-19T06:37:35.948,159.54,434.48,73.42,468.63,9.39,-0.22,211.03,148.97
1996-12-19T06:37:36.281,159.01,431.33,74.80,465.75,9.39,-0.22,211.03,148.97
1996-12-19T06:37:36.615,157.78,434.15,74.43,467.89,9.39,-0.22,211.02,148.98
1996-12-19T06:37:36.948,154.68,434.23,74.76,466.98,9.39,-0.22,211.02,148.98
1996-12-19T06:37:37.281,156.51,435.65,72.47,468.55,9.39,-0.22,211.02,148.98
1996-12-19T06:37:37.615,155.18,434.03,76.71,467.28,9.39,-0.22,211.02,148.98
1996-12-19T06:37:37.948,156.68,435.40,73.18,468.48,9.39,-0.22,211.01,148.99
1996-12-19T06:37:38.281,155.35,434.69,75.78,467.79,9.39,-0.22,211.01,148.99
1996-12-19T06:37:38.615,156.71,433.94,74.01,467.26,9.39,-0.22,211.01,148.99
1996-12-19T06:37:38.948,158.09,436.85,72.70,470.23,9.39,-0.22,211.00,149.00
1996-12-19T06:37:39.281,153.91,436.16,73.29,468.29,9.39,-0.22,211.00,149.00
1996-12-19T06:37:39.615,156.78,434.48,72.95,467.62,9.39,-0.22,211.00,149.00
1996-12-19T06:37:39.948,155.99,437.16,71.87,469.68,9.39,-0.22,211.00,149.00
1996-12-19T06:37:40.281,156.14,436.75,69.50,469.00,9.39,-0.22,210.99,149.01
1996-12-19T06:37:40.615,158.16,435.76,70.81,468.95,9.39,-0.22,210.99,149.01
1996-12-19T06:37:40.948,156.85,437.71,71.46,470.43,9.39,-0.22,210.99,149.01
1996-12-19T06:37:41.281,151.73,437.79,71.16,468.77,9.39,-0.22,210.98,149.02
1996-12-19T06:37:41.615,155.60,436.69,69.67,468.80,9.39,-0.22,210.98,149.02
1996-12-19T06:37:41.948,157.43,436.23,70.80,469.14,9.39,-0.22,210.98,149.02
1996-12-19T06:37:42.281,155.79,437.04,72.37,469.58,9.39,-0.22,210.98,149.02
1996-12-19T06:37:42.615,156.09,435.19,69.52,467.54,9.39,-0.22,210.97,149.03
1996-12-19T06:37:42.948,156.89,435.87,70.40,468.57,9.39,-0.22,210.97,149.03
1996-12-19T06:37:43.281,155.97,435.21,72.00,467.89,9.39,-0.22,210.97,149.03
1996-12-19T06:37:43.615,158.88,433.98,69.68,467.37,9.39,-0.22,210.96,149.04
1996-12-19T06:37:43.948,154.82,434.34,69.45,466.31,9.39,-0.22,210.96,149.04
1996-12-19T06:37:44.281,159.53,433.50,71.22,467.38,9.39,-0.22,210.96,149.04
1996-12-19T06:37:44.615,155.29,434.12,66.12,465.78,9.39,-0.22,210.96,149.04
1996-12-19T06:37:44.948,159.97,431.80,68.24,465.51,9.39,-0.22,210.95,149.05
1996-12-19T06:37:45.281,159.34,434.47,69.67,467.98,9.39,-0.22,210.95,149.05
1996-12-19T06:37:45.615,156.37,433.34,71.53,466.21,9.39,-0.22,210.95,149.05
1996-12-19T06:37:45.948,158.65,432.93,70.94,466.50,9.39,-0.22,210.94,149.06
1996-12-19T06:37:46.281,161.08,434.80,70.09,468.95,9.39,-0.22,210.94,149.06
1996-12-19T06:37:46.615,158.22,433.34,68.19,466.33,9.39,-0.22,210.94,149.06
1996-12-19T06:37:46.948,161.31,432.38,68.66,466.57,9.39,-0.22,210.94,149.06
1996-12-19T06:37:47.281,159.41,432.22,67.48,465.59,9.39,-0.22,210.93,149.07
1996-12-19T06:37:47.615,157.97,431.44,70.33,464.80,9.39,-0.22,210.93,149.07
1996-12-19T06:37:47.948,154.36,438.26,68.08,469.61,9.39,-0.22,210.93,149.07
1996-12-19T06:37:48.281,162.01,429.62,70.65,464.55,9.39,-0.22,210.93,149.07
1996-12-19T06:37:48.615,159.60,432.71,70.94,466.63,9.39,-0.22,210.92,149.08
1996-12-19T06:37:48.948,157.41,434.42,71.59,467.57,9.39,-0.22,210.92,149.08
1996-12-19T06:37:49.281,155.38,433.65,73.18,466.42,9.39,-0.22,210.92,149.08
1996-12-19T06:37:49.615,159.23,433.08,71.18,466.88,9.39,-0.22,210.91,149.09
