SPACECRAFT EVENT TIME,SPACECRAFT CLOCK,BX_SC,BY_SC,BZ_SC,B-FIELD MAGNITUDE,ROTOR RIGHT ASCENSION,ROTOR DECLINATION,ROTOR TWIST,ROTOR SPIN
1996-12-19T06:49:33.028,1 3746860:80:0:0,419.52,-120.03,39.60,438.15,5.04449,-0.40833,3.99659,3.86648
1996-12-19T06:49:33.061,4 3746860:80:5:0,418.48,-123.25,34.90,437.65,5.04444,-0.40833,4.10676,3.97664
1996-12-19T06:49:33.094,8 3746860:81:0:0,419.47,-125.15,33.79,439.05,5.04439,-0.40833,4.21748,4.08741
1996-12-19T06:49:34.028,1 3746860:81:5:0,419.00,-128.02,36.92,439.68,5.04435,-0.40833,4.32765,4.19757
1996-12-19T06:49:34.061,4 3746860:82:0:0,416.66,-133.17,41.81,439.42,5.04430,-0.40833,4.43771,4.30767
1996-12-19T06:49:34.094,8 3746860:82:5:0,413.86,-133.97,45.54,437.38,5.04430,-0.40833,4.54820,4.41816
1996-12-19T06:49:35.028,1 3746860:83:0:0,414.95,-134.30,55.72,439.68,5.04430,-0.40833,4.65831,4.52827
1996-12-19T06:49:35.061,4 3746860:83:5:0,410.88,-134.86,70.99,438.24,5.04430,-0.40833,4.76847,4.63844
1996-12-19T06:49:35.094,8 3746860:84:0:0,421.52,-80.45,16.58,429.44,5.04430,-0.40833,4.87901,4.74897
1996-12-19T06:49:36.028,1 3746860:84:5:0,426.03,-106.96,18.54,439.64,5.04425,-0.40838,4.98918,4.85914
1996-12-19T06:49:36.061,4 3746860:85:0:0,421.19,-127.04,27.56,440.79,5.04420,-0.40843,5.09933,4.96933
1996-12-19T06:49:36.094,8 3746860:85:5:0,416.07,-130.53,33.96,437.38,5.04420,-0.40843,5.20983,5.07983
1996-12-19T06:49:37.028,1 3746860:86:0:0,415.71,-127.45,37.88,436.45,5.04420,-0.40843,5.31994,5.18993
1996-12-19T06:49:37.061,4 3746860:86:5:0,414.52,-129.00,36.26,435.65,5.04420,-0.40843,5.43010,5.30009
1996-12-19T06:49:37.094,8 3746860:87:0:0,413.31,-128.42,41.39,434.78,5.04420,-0.40843,5.54045,5.41044
1996-12-19T06:49:38.028,1 3746860:87:5:0,415.21,-126.44,42.29,436.09,5.04420,-0.40843,5.65061,5.52061
1996-12-19T06:49:38.061,4 3746860:88:0:0,414.93,-125.59,38.90,435.26,5.04420,-0.40843,5.76095,5.63095
1996-12-19T06:49:38.094,8 3746860:88:5:0,415.32,-125.78,35.82,435.42,5.04420,-0.40843,5.87144,5.74144
1996-12-19T06:49:39.028,1 3746860:89:0:0,417.66,-122.51,39.02,437.00,5.04420,-0.40843,5.98166,5.85165
1996-12-19T06:49:39.061,4 3746860:89:5:0,414.37,-119.51,37.68,432.91,5.04420,-0.40848,6.09182,5.96182
1996-12-19T06:49:39.094,8 3746860:90:0:0,416.06,-118.17,38.87,434.26,5.04420,-0.40852,6.20226,6.07226
1996-12-19T06:49:40.028,1 3746860:90:5:0,415.85,-118.46,37.70,434.03,5.04420,-0.40852,0.02924,6.18242
1996-12-19T06:49:40.061,4 3746861:00:0:0,417.86,-118.05,36.86,435.78,5.04420,-0.40852,0.13940,0.00940
1996-12-19T06:49:40.094,8 3746861:00:5:0,416.95,-120.01,35.58,435.33,5.04420,-0.40852,0.24989,0.11989
1996-12-19T06:49:41.028,1 3746861:01:0:0,417.68,-118.38,34.13,435.47,5.04420,-0.40852,0.36001,0.23000
1996-12-19T06:49:41.061,4 3746861:01:5:0,417.38,-115.62,32.40,434.31,5.04420,-0.40852,0.47017,0.34017
1996-12-19T06:49:41.094,8 3746861:02:0:0,418.23,-118.94,32.90,436.05,5.04420,-0.40852,0.58061,0.45061
1996-12-19T06:49:42.028,1 3746861:02:5:0,418.31,-117.10,31.23,435.51,5.04420,-0.40852,0.69078,0.56077
1996-12-19T06:49:42.061,4 3746861:03:0:0,419.52,-115.06,36.98,436.58,5.04420,-0.40852,0.80122,0.67121
1996-12-19T06:49:42.094,8 3746861:03:5:0,417.64,-117.99,35.19,435.41,5.04425,-0.40852,0.91171,0.78171
1996-12-19T06:49:43.028,1 3746861:04:0:0,418.13,-119.60,38.43,436.59,5.04430,-0.40852,1.02173,0.89169
1996-12-19T06:49:43.061,4 3746861:04:5:0,420.06,-118.28,41.19,438.33,5.04430,-0.40852,1.13190,1.00186
1996-12-19T06:49:43.094,8 3746861:05:0:0,419.04,-119.27,41.64,437.67,5.04430,-0.40852,1.24224,1.11220
1996-12-19T06:49:44.028,1 3746861:05:5:0,419.10,-117.82,40.65,437.24,5.04430,-0.40848,1.35240,1.22236
1996-12-19T06:49:44.061,4 3746861:06:0:0,419.79,-114.25,39.24,436.83,5.04430,-0.40843,1.46284,1.33280
1996-12-19T06:49:44.094,8 3746861:06:5:0,422.83,-114.73,39.15,439.87,5.04430,-0.40843,1.57333,1.44329
1996-12-19T06:49:45.028,1 3746861:07:0:0,422.25,-115.45,39.52,439.53,5.04430,-0.40843,1.68345,1.55341
1996-12-19T06:49:45.061,4 3746861:07:5:0,422.07,-115.19,39.00,439.24,5.04430,-0.40843,1.79361,1.66357
1996-12-19T06:49:45.094,8 3746861:08:0:0,425.19,-116.47,36.44,442.36,5.04430,-0.40843,1.90386,1.77382
1996-12-19T06:49:46.028,1 3746861:08:5:0,424.82,-118.66,41.52,443.03,5.04430,-0.40848,2.01402,1.88398
1996-12-19T06:49:46.061,4 3746861:09:0:0,422.54,-118.18,39.87,440.56,5.04430,-0.40852,2.12456,1.99452
1996-12-19T06:49:46.094,8 3746861:09:5:0,422.11,-117.94,37.85,439.91,5.04430,-0.40852,2.23505,2.10502
1996-12-19T06:49:47.028,1 3746861:10:0:0,423.69,-116.81,37.54,441.10,5.04430,-0.40852,2.34507,2.21503
1996-12-19T06:49:47.061,4 3746861:10:5:0,425.18,-119.30,39.79,443.39,5.04430,-0.40852,2.45523,2.32519
1996-12-19T06:49:47.094,8 3746861:11:0:0,423.72,-122.83,35.81,442.62,5.04430,-0.40852,2.56548,2.43544
1996-12-19T06:49:48.028,1 3746861:11:5:0,422.58,-123.20,39.79,441.97,5.04430,-0.40852,2.67564,2.54560
1996-12-19T06:49:48.061,4 3746861:12:0:0,422.85,-122.79,38.96,442.04,5.04430,-0.40852,2.78619,2.65615
1996-12-19T06:49:48.094,8 3746861:12:5:0,424.16,-121.36,38.38,442.84,5.04430,-0.40857,2.89668,2.76664
1996-12-19T06:49:49.028,1 3746861:13:0:0,420.31,-123.81,38.77,439.87,5.04430,-0.40862,3.00650,2.87646
1996-12-19T06:49:49.061,4 3746861:13:5:0,423.47,-122.08,38.16,442.36,5.04430,-0.40862,3.11666,2.98662
1996-12-19T06:49:49.094,8 3746861:14:0:0,423.28,-121.10,38.49,441.94,5.04430,-0.40862,3.22730,3.09726
1996-12-19T06:49:50.028,1 3746861:14:5:0,425.55,-120.29,38.46,443.90,5.04430,-0.40862,3.33749,3.20745
1996-12-19T06:49:50.061,4 3746861:15:0:0,425.05,-122.39,39.88,444.12,5.04430,-0.40862,3.44762,3.31758
1996-12-19T06:49:50.094,8 3746861:15:5:0,423.94,-121.32,38.07,442.60,5.04435,-0.40862,3.55812,3.42808
1996-12-19T06:49:51.028,1 3746861:16:0:0,421.84,-124.24,36.61,441.28,5.04439,-0.40862,3.66842,3.53834
1996-12-19T06:49:51.061,4 3746861:16:5:0,424.98,-124.41,37.61,444.41,5.04439,-0.40862,3.77859,3.64852
1996-12-19T06:49:51.094,8 3746861:17:0:0,425.01,-123.13,37.95,444.11,5.04439,-0.40862,3.88883,3.75875
1996-12-19T06:49:52.028,1 3746861:17:5:0,425.42,-122.13,36.44,444.10,5.04439,-0.40862,3.99901,3.86893
1996-12-19T06:49:52.061,4 3746861:18:0:0,426.91,-120.32,41.08,445.44,5.04439,-0.40862,4.10934,3.97926
1996-12-19T06:49:52.094,8 3746861:18:5:0,427.18,-118.82,44.40,445.61,5.04444,-0.40862,4.21984,4.08977
1996-12-19T06:49:53.028,1 3746861:19:0:0,427.14,-118.32,40.83,445.10,5.04449,-0.40862,4.33033,4.20021
1996-12-19T06:49:53.061,4 3746861:19:5:0,425.93,-121.69,40.59,444.83,5.04449,-0.40862,4.44050,4.31039
1996-12-19T06:49:53.094,8 3746861:20:0:0,427.76,-118.51,43.03,445.95,5.04449,-0.40862,4.55045,4.42034
1996-12-19T06:49:54.028,1 3746861:20:5:0,425.87,-120.93,41.31,444.63,5.04449,-0.40862,4.66062,4.53051
1996-12-19T06:49:54.061,4 3746861:21:0:0,422.99,-123.87,43.64,442.91,5.04449,-0.40862,4.77115,4.64104
1996-12-19T06:49:54.094,8 3746861:21:5:0,427.20,-121.55,39.05,445.87,5.04449,-0.40857,4.88165,4.75154
1996-12-19T06:49:55.028,1 3746861:22:0:0,426.31,-120.80,45.08,445.38,5.04449,-0.40852,4.99186,4.86174
1996-12-19T06:49:55.061,4 3746861:22:5:0,428.24,-121.95,45.57,447.59,5.04449,-0.40852,5.10202,4.97191
1996-12-19T06:49:55.094,8 3746861:23:0:0,428.80,-119.97,45.27,447.56,5.04449,-0.40852,5.21217,5.08206
1996-12-19T06:49:56.028,1 3746861:23:5:0,427.54,-119.59,45.86,446.31,5.04449,-0.40848,5.32233,5.19222
1996-12-19T06:49:56.061,4 3746861:24:0:0,428.20,-118.40,41.23,446.18,5.04449,-0.40843,5.43288,5.30276
1996-12-19T06:49:56.094,8 3746861:24:5:0,429.02,-121.26,42.63,447.86,5.04449,-0.40843,5.54337,5.41326
1996-12-19T06:49:57.028,1 3746861:25:0:0,426.85,-124.27,44.69,446.82,5.04449,-0.40843,5.65329,5.52318
1996-12-19T06:49:57.061,4 3746861:25:5:0,423.61,-119.96,41.60,442.23,5.04444,-0.40843,5.76346,5.63335
1996-12-19T06:49:57.094,8 3746861:26:0:0,425.67,-118.96,35.59,443.41,5.04439,-0.40843,5.87389,5.74382
